,time,open,high,low,close,volume,end_time,quote_volume,nbs_trades,buy_base_volume,buy_quote_volume,date
678,1674747300000,23143.21000000,23143.46000000,23029.14000000,23041.21000000,1980.72407000,1674747599999,45710190.77996380,39515,950.47360000,21934039.76128590,2023-01-26 15:35:00
679,1674747600000,23041.21000000,23093.56000000,23019.58000000,23058.41000000,1689.13403000,1674747899999,38954446.39725670,35461,760.21499000,17532288.75602900,2023-01-26 15:40:00
680,1674747900000,23058.41000000,23060.70000000,22993.47000000,23010.70000000,1957.65094000,1674748199999,45069180.93275140,42738,907.89369000,20902345.78177120,2023-01-26 15:45:00
681,1674748200000,23010.34000000,23035.20000000,22951.87000000,22962.54000000,1809.25394000,1674748499999,41613842.96932150,38910,844.35729000,19422701.60296220,2023-01-26 15:50:00
682,1674748500000,22962.54000000,22965.85000000,22901.00000000,22958.02000000,2417.44640000,1674748799999,55445916.16799320,52553,1193.27787000,27370179.06442310,2023-01-26 15:55:00
683,1674748800000,22955.16000000,23007.04000000,22944.50000000,22977.06000000,1771.48241000,1674749099999,40708879.02305560,44558,907.37616000,20851797.52812400,2023-01-26 16:00:00
684,1674749100000,22978.14000000,22991.96000000,22881.01000000,22901.60000000,1913.20129000,1674749399999,43861563.61692140,45934,851.54825000,19523832.25453490,2023-01-26 16:05:00
685,1674749400000,22901.60000000,22971.10000000,22853.81000000,22957.85000000,2122.45979000,1674749699999,48649178.46327810,53128,1067.13956000,24462899.97560660,2023-01-26 16:10:00
686,1674749700000,22957.85000000,23006.15000000,22952.32000000,22979.44000000,1450.63064000,1674749999999,33336873.44149040,39418,732.11841000,16825539.82162660,2023-01-26 16:15:00
687,1674750000000,22979.44000000,22989.81000000,22922.35000000,22947.50000000,1419.76724000,1674750299999,32589491.41102890,37100,676.09771000,15519473.29034050,2023-01-26 16:20:00
688,1674750300000,22947.49000000,23001.56000000,22924.38000000,22993.24000000,1248.66137000,1674750599999,28677564.34012090,35114,632.19494000,14520436.02940740,2023-01-26 16:25:00
689,1674750600000,22993.24000000,23032.16000000,22986.27000000,23005.78000000,1274.10825000,1674750899999,29316243.93664540,36912,639.17908000,14707253.84388910,2023-01-26 16:30:00
690,1674750900000,23004.11000000,23016.16000000,22960.76000000,22976.90000000,928.43483000,1674751199999,21346515.41945190,27478,422.93064000,9724220.85353550,2023-01-26 16:35:00
691,1674751200000,22977.78000000,23028.56000000,22957.90000000,23018.58000000,1139.42909000,1674751499999,26202701.08370050,33160,608.92442000,14003534.63790360,2023-01-26 16:40:00
692,1674751500000,23017.76000000,23028.79000000,22995.56000000,23008.85000000,815.38690000,1674751799999,18765147.42964200,24522,422.44049000,9722371.63848770,2023-01-26 16:45:00
693,1674751800000,23008.85000000,23014.97000000,22977.00000000,22992.34000000,1072.31057000,1674752099999,24656159.18544080,28225,518.03029000,11911565.48758010,2023-01-26 16:50:00
694,1674752100000,22991.23000000,23016.89000000,22965.59000000,23003.98000000,906.17396000,1674752399999,20834546.43173310,25291,444.34148000,10216543.45670000,2023-01-26 16:55:00
695,1674752400000,23003.33000000,23038.59000000,22998.31000000,23028.63000000,939.06134000,1674752699999,21612954.94515210,24643,499.57838000,11498432.66743520,2023-01-26 17:00:00
696,1674752700000,23027.31000000,23054.99000000,23015.50000000,23050.51000000,916.83125000,1674752999999,21119870.87939230,23985,450.66148000,10381854.50080280,2023-01-26 17:05:00
697,1674753000000,23050.51000000,23062.77000000,23012.54000000,23022.72000000,994.15687000,1674753299999,22900372.98376030,26003,465.38550000,10720491.18721770,2023-01-26 17:10:00
698,1674753300000,23022.72000000,23035.00000000,23007.61000000,23025.43000000,813.21890000,1674753599999,18721154.96141680,24878,396.03393000,9117376.09201340,2023-01-26 17:15:00
699,1674753600000,23025.43000000,23030.32000000,23000.00000000,23009.75000000,798.61559000,1674753899999,18380591.81412790,21367,371.90650000,8559745.11699690,2023-01-26 17:20:00
700,1674753900000,23009.75000000,23033.72000000,22991.21000000,23023.92000000,917.45329000,1674754199999,21111233.54958150,24286,439.84126000,10121610.70590240,2023-01-26 17:25:00
701,1674754200000,23024.73000000,23048.30000000,23012.07000000,23037.75000000,740.44607000,1674754499999,17054501.33484580,22421,389.89209000,8980520.26448480,2023-01-26 17:30:00
702,1674754500000,23037.03000000,23048.45000000,23008.19000000,23015.98000000,613.56697000,1674754799999,14130451.86526030,19157,299.40185000,6895456.90921720,2023-01-26 17:35:00
703,1674754800000,23015.98000000,23031.37000000,22973.01000000,22998.06000000,953.24959000,1674755099999,21924951.98455780,24646,415.56548000,9558580.22372110,2023-01-26 17:40:00
704,1674755100000,22998.06000000,23005.23000000,22958.50000000,22981.81000000,975.02979000,1674755399999,22408780.65243590,25925,447.21462000,10278306.08335660,2023-01-26 17:45:00
705,1674755400000,22981.28000000,23014.99000000,22980.26000000,23011.26000000,689.77905000,1674755699999,15866202.88652650,20613,374.78701000,8620807.48100100,2023-01-26 17:50:00
706,1674755700000,23011.26000000,23020.00000000,22975.73000000,22982.85000000,540.64027000,1674755999999,12433265.50927100,18155,237.28588000,5456970.80033150,2023-01-26 17:55:00
707,1674756000000,22983.25000000,23010.99000000,22973.48000000,22991.04000000,873.74571000,1674756299999,20092360.34710360,23741,421.98710000,9704143.51370620,2023-01-26 18:00:00
708,1674756300000,22991.04000000,22992.97000000,22959.00000000,22969.30000000,781.35205000,1674756599999,17950427.48436920,21606,349.71933000,8034482.77836370,2023-01-26 18:05:00
709,1674756600000,22969.30000000,23010.00000000,22965.00000000,23002.69000000,665.84934000,1674756899999,15309828.70662280,21746,361.14408000,8303816.53238000,2023-01-26 18:10:00
710,1674756900000,23002.69000000,23018.15000000,22988.54000000,22998.26000000,663.17755000,1674757199999,15257284.84286030,19883,325.04674000,7478528.11902630,2023-01-26 18:15:00
711,1674757200000,22998.26000000,23041.03000000,22996.92000000,23039.56000000,699.90692000,1674757499999,16112945.59378960,21650,417.69948000,9616517.24101870,2023-01-26 18:20:00
712,1674757500000,23039.56000000,23090.60000000,23013.83000000,23078.84000000,1679.47412000,1674757799999,38731441.30575360,39049,883.70924000,20380628.37556440,2023-01-26 18:25:00
713,1674757800000,23078.84000000,23106.51000000,23070.00000000,23081.51000000,1005.71656000,1674758099999,23220643.78853810,28675,524.46235000,12109501.45417880,2023-01-26 18:30:00
714,1674758100000,23081.51000000,23099.63000000,23055.38000000,23084.55000000,1225.74359000,1674758399999,28291934.95443060,29408,640.62565000,14787161.84753670,2023-01-26 18:35:00
715,1674758400000,23084.55000000,23097.72000000,23062.69000000,23077.53000000,633.98936000,1674758699999,14632303.71946540,19498,277.27439000,6399658.69786140,2023-01-26 18:40:00
716,1674758700000,23076.28000000,23082.60000000,23044.19000000,23049.16000000,670.45841000,1674758999999,15461467.61770640,21784,305.23677000,7039227.57188820,2023-01-26 18:45:00
717,1674759000000,23048.09000000,23052.56000000,23011.91000000,23018.95000000,728.30287000,1674759299999,16773389.54575550,23236,320.80840000,7388729.61199650,2023-01-26 18:50:00
718,1674759300000,23018.41000000,23050.00000000,23013.43000000,23037.16000000,567.15542000,1674759599999,13063527.08306320,19941,291.47711000,6713822.34705520,2023-01-26 18:55:00
719,1674759600000,23038.01000000,23054.00000000,23010.78000000,23023.53000000,760.02393000,1674759899999,17503273.81868090,24459,362.47100000,8348146.93868400,2023-01-26 19:00:00
720,1674759900000,23022.59000000,23028.17000000,22997.75000000,23018.25000000,740.44353000,1674760199999,17041054.71914270,21963,342.23135000,7876670.61471740,2023-01-26 19:05:00
721,1674760200000,23018.25000000,23036.86000000,23010.00000000,23014.22000000,533.55262000,1674760499999,12284874.53893300,17390,264.55902000,6091695.11902810,2023-01-26 19:10:00
722,1674760500000,23014.11000000,23038.86000000,22980.87000000,23024.92000000,775.21013000,1674760799999,17838980.40357340,23454,402.83125000,9270211.94619690,2023-01-26 19:15:00
723,1674760800000,23025.88000000,23057.72000000,23018.57000000,23049.13000000,552.35675000,1674761099999,12728640.82362430,17207,300.70353000,6929614.53143130,2023-01-26 19:20:00
724,1674761100000,23049.85000000,23060.85000000,23025.03000000,23043.08000000,557.58171000,1674761399999,12847195.57475000,17899,281.28344000,6481317.45074590,2023-01-26 19:25:00
725,1674761400000,23043.08000000,23059.80000000,23033.02000000,23058.17000000,561.65857000,1674761699999,12943703.34832360,17396,290.71807000,6699956.89623910,2023-01-26 19:30:00
726,1674761700000,23058.17000000,23062.78000000,23042.00000000,23053.88000000,508.53153000,1674761999999,11723408.62187550,15859,242.87863000,5599378.37529420,2023-01-26 19:35:00
727,1674762000000,23054.28000000,23089.28000000,23053.19000000,23070.24000000,756.09824000,1674762299999,17446294.87712820,23937,384.53705000,8873111.12710700,2023-01-26 19:40:00
728,1674762300000,23070.23000000,23091.70000000,23062.37000000,23066.48000000,618.21690000,1674762599999,14267125.97615010,18745,317.05429000,7317129.85153860,2023-01-26 19:45:00
729,1674762600000,23065.46000000,23069.66000000,23039.05000000,23053.86000000,538.40668000,1674762899999,12412808.47771270,18499,253.14013000,5836157.54096730,2023-01-26 19:50:00
730,1674762900000,23052.97000000,23076.49000000,23040.53000000,23070.00000000,553.10338000,1674763199999,12754028.08499220,19962,295.13996000,6805784.04849120,2023-01-26 19:55:00
731,1674763200000,23068.57000000,23084.26000000,23044.35000000,23077.96000000,717.01101000,1674763499999,16538153.18370110,21015,384.28584000,8864448.54753440,2023-01-26 20:00:00
732,1674763500000,23076.45000000,23085.00000000,23037.00000000,23061.83000000,721.06105000,1674763799999,16626118.06479000,20563,350.65616000,8085515.33534980,2023-01-26 20:05:00
733,1674763800000,23061.83000000,23098.73000000,23056.43000000,23087.01000000,686.21724000,1674764099999,15837320.96665910,21928,396.76723000,9157336.42338090,2023-01-26 20:10:00
734,1674764100000,23085.63000000,23091.57000000,23061.59000000,23085.67000000,586.39337000,1674764399999,13532272.37567900,21145,294.44959000,6795263.85387010,2023-01-26 20:15:00
735,1674764400000,23086.29000000,23088.66000000,23063.02000000,23077.54000000,516.70705000,1674764699999,11924676.51998650,18514,240.50400000,5550518.31872490,2023-01-26 20:20:00
736,1674764700000,23077.54000000,23105.76000000,23064.65000000,23101.23000000,784.48222000,1674764999999,18109865.69492650,23262,426.05388000,9835790.81514390,2023-01-26 20:25:00
737,1674765000000,23101.23000000,23195.00000000,23094.82000000,23141.44000000,1593.61858000,1674765299999,36865622.38183500,42127,892.63317000,20652717.19213420,2023-01-26 20:30:00
738,1674765300000,23141.44000000,23143.81000000,23083.89000000,23109.72000000,1040.01575000,1674765599999,24040043.30544490,27796,490.02195000,11327724.05245800,2023-01-26 20:35:00
739,1674765600000,23109.72000000,23127.41000000,23090.27000000,23096.21000000,719.74339000,1674765899999,16631649.67307880,21694,338.42894000,7820653.39815280,2023-01-26 20:40:00
740,1674765900000,23096.21000000,23099.57000000,23077.51000000,23094.02000000,758.89460000,1674766199999,17522229.45416070,22481,366.80031000,8469349.85234860,2023-01-26 20:45:00
741,1674766200000,23094.02000000,23128.00000000,23092.74000000,23108.17000000,766.04726000,1674766499999,17704375.74548970,22587,402.50586000,9302496.16155580,2023-01-26 20:50:00
742,1674766500000,23109.28000000,23134.60000000,23101.80000000,23112.57000000,779.35942000,1674766799999,18018424.93674430,22387,385.42004000,8911016.70203390,2023-01-26 20:55:00
743,1674766800000,23110.98000000,23121.32000000,23054.15000000,23064.29000000,914.71126000,1674767099999,21110784.78854150,24797,392.62252000,9061845.51649080,2023-01-26 21:00:00
744,1674767100000,23064.29000000,23071.80000000,23038.93000000,23055.09000000,611.86238000,1674767399999,14105742.57409540,19142,300.31437000,6923525.86648600,2023-01-26 21:05:00
745,1674767400000,23055.09000000,23056.03000000,22967.04000000,22994.43000000,1301.52668000,1674767699999,29954496.09845630,32497,547.51261000,12603070.98059060,2023-01-26 21:10:00
746,1674767700000,22995.68000000,23026.98000000,22963.07000000,23023.26000000,945.29628000,1674767999999,21738380.22120620,27772,466.01240000,10717298.85131890,2023-01-26 21:15:00
747,1674768000000,23024.58000000,23041.99000000,23012.35000000,23037.71000000,639.10858000,1674768299999,14717854.41644750,20550,340.14402000,7833320.63567260,2023-01-26 21:20:00
748,1674768300000,23037.71000000,23054.60000000,23030.00000000,23041.67000000,684.65900000,1674768599999,15776111.00492350,17811,316.10421000,7284042.35427480,2023-01-26 21:25:00
749,1674768600000,23041.67000000,23082.31000000,23037.31000000,23057.33000000,735.38708000,1674768899999,16959134.34232810,20163,404.36075000,9325467.86145700,2023-01-26 21:30:00
750,1674768900000,23057.33000000,23071.66000000,23012.46000000,23058.01000000,713.04701000,1674769199999,16435985.59796540,21418,355.51885000,8195195.85109590,2023-01-26 21:35:00
751,1674769200000,23058.01000000,23068.17000000,23044.22000000,23052.95000000,359.97296000,1674769499999,8299498.65769870,13063,189.36383000,4366079.01676270,2023-01-26 21:40:00
752,1674769500000,23052.17000000,23083.85000000,23050.60000000,23076.63000000,537.60027000,1674769799999,12402235.25484210,15662,304.36782000,7021778.63015380,2023-01-26 21:45:00
753,1674769800000,23076.64000000,23087.95000000,23062.32000000,23072.47000000,516.77226000,1674770099999,11923616.49531620,15097,267.02191000,6161185.56538570,2023-01-26 21:50:00
754,1674770100000,23073.50000000,23082.01000000,23060.59000000,23081.77000000,456.42597000,1674770399999,10530318.32997190,13667,230.29656000,5313401.77975090,2023-01-26 21:55:00
755,1674770400000,23081.78000000,23085.44000000,23055.14000000,23060.85000000,423.09948000,1674770699999,9760027.36986220,13763,197.21619000,4549420.27227150,2023-01-26 22:00:00
756,1674770700000,23060.84000000,23150.00000000,23058.50000000,23101.47000000,1245.93167000,1674770999999,28793670.68718410,32689,699.78328000,16171379.61730140,2023-01-26 22:05:00
757,1674771000000,23102.64000000,23106.68000000,23063.94000000,23084.44000000,707.51489000,1674771299999,16330421.66050360,22460,376.27707000,8685292.33578510,2023-01-26 22:10:00
758,1674771300000,23084.66000000,23108.43000000,23036.65000000,23039.37000000,998.89004000,1674771599999,23042780.06177270,23111,489.99507000,11303850.06176020,2023-01-26 22:15:00
759,1674771600000,23041.05000000,23062.00000000,23036.95000000,23049.21000000,451.19180000,1674771899999,10400117.73142060,15154,221.26983000,5100363.36903270,2023-01-26 22:20:00
760,1674771900000,23050.23000000,23055.94000000,23037.61000000,23054.22000000,245.63142000,1674772199999,5661187.09059590,8220,121.20573000,2793541.50252330,2023-01-26 22:25:00
761,1674772200000,23054.20000000,23054.20000000,23023.60000000,23046.10000000,441.48944000,1674772499999,10171192.70068250,14511,201.52672000,4643025.48514780,2023-01-26 22:30:00
762,1674772500000,23046.10000000,23054.44000000,23033.69000000,23041.79000000,309.35989000,1674772799999,7129010.19972350,11629,133.45119000,3075440.86578210,2023-01-26 22:35:00
763,1674772800000,23041.79000000,23049.87000000,23016.00000000,23018.39000000,352.91734000,1674773099999,8128326.61458790,12747,163.33595000,3761990.87950510,2023-01-26 22:40:00
764,1674773100000,23017.73000000,23035.76000000,23010.00000000,23012.60000000,283.89328000,1674773399999,6535347.22015500,11016,124.71292000,2871060.57123110,2023-01-26 22:45:00
765,1674773400000,23011.74000000,23047.00000000,23008.63000000,23018.57000000,368.48282000,1674773699999,8486287.87375200,12398,211.22479000,4864355.58291180,2023-01-26 22:50:00
766,1674773700000,23018.57000000,23022.45000000,22989.36000000,23003.79000000,412.93217000,1674773999999,9498843.04928680,14515,164.24789000,3778319.48262670,2023-01-26 22:55:00
767,1674774000000,23004.81000000,23014.44000000,22990.00000000,23008.77000000,325.51241000,1674774299999,7487786.93019400,12567,155.06186000,3566974.70769320,2023-01-26 23:00:00
